Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hour,Duration_min,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Price
1,6,3,9,0,21,0,12,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,15136
1,9,4,7,5,18,10,11,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6601
1,24,5,20,20,22,40,26,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8452
1,1,5,17,0,14,25,21,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9314
1,1,6,2,0,7,45,5,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6386
1,24,6,11,30,1,30,14,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13377
0,3,3,2,55,4,25,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5678
0,18,5,23,55,2,45,2,50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4483
1,27,5,14,0,12,35,22,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12898
0,3,3,7,10,10,5,2,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7648
1,9,6,6,30,23,35,17,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
0,27,6,6,25,7,55,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4049
2,18,3,8,50,23,25,14,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11728
0,18,4,6,55,9,30,2,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3873
1,9,5,20,40,9,25,12,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7480
0,21,6,19,50,22,50,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8541
1,1,3,22,50,11,25,12,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31825
0,1,6,14,45,17,5,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3597
1,12,3,21,25,15,15,17,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13817
1,24,5,8,25,20,45,12,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
1,15,6,16,45,7,10,14,25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6853
2,27,5,23,5,4,25,29,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,16704
0,27,5,9,30,12,20,2,50,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3573
1,15,5,17,0,18,50,25,50,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9345
2,15,6,5,30,4,25,22,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13014
1,12,6,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13797
3,3,3,12,0,10,35,22,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12358
1,9,3,18,15,1,35,7,20,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,14086
0,3,5,19,35,21,55,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3597
1,24,5,18,55,8,15,13,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13731
1,21,5,19,45,4,25,8,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12898
1,6,6,16,0,4,25,12,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14714
0,12,4,11,30,14,20,2,50,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,5403
0,24,6,6,0,8,45,2,45,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5769
0,24,3,10,20,12,55,2,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5620
0,18,6,5,35,8,50,3,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5000
2,21,3,12,20,19,15,30,55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10703
1,18,5,11,30,21,0,9,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13727
1,12,5,20,0,9,20,13,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14388
2,6,6,10,0,1,20,15,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13033
1,1,3,8,0,7,40,23,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22270
1,27,5,21,50,3,35,5,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6769
2,24,5,15,10,23,30,8,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5192
0,24,5,2,55,4,20,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4995
0,1,3,7,55,10,15,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8580
1,15,6,12,30,9,25,20,55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7480
0,27,4,8,20,11,20,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5198
2,6,6,9,40,19,0,9,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
0,6,5,7,5,8,30,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8040
2,9,3,8,20,4,25,20,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18909
2,1,4,7,0,5,25,22,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12849
1,1,3,9,45,8,15,22,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,22798
1,6,6,8,25,18,15,9,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
1,6,3,14,5,8,15,18,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13502
0,27,3,17,45,20,5,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3332
1,6,6,7,30,19,15,11,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7354
1,15,5,10,0,21,0,11,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8073
0,21,3,9,10,10,35,1,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4049
1,9,3,2,15,4,25,26,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15029
2,24,6,9,45,9,25,23,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10975
1,1,6,7,10,22,30,15,20,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7038
1,9,5,8,0,19,0,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15554
0,12,6,21,5,23,55,2,50,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5228
1,1,6,2,0,7,25,5,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5636
2,27,6,12,0,7,40,19,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9653
1,24,5,18,55,10,5,15,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8586
0,21,5,13,15,14,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017
1,24,5,20,20,23,25,27,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9345
2,21,3,10,45,18,50,32,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9270
2,3,6,5,30,19,0,13,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13292
2,27,3,17,35,19,45,26,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8098
1,6,6,9,45,9,25,23,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7952
1,12,6,18,35,1,30,6,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5883
0,6,6,19,50,22,50,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8016
0,18,5,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4174
1,3,6,7,5,22,30,15,25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10696
0,12,6,17,0,19,35,2,35,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4878
0,1,4,9,30,12,20,2,50,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3971
1,3,6,19,0,1,30,6,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7198
1,6,5,20,25,22,5,25,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9314
0,1,5,9,30,12,20,2,50,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4423
0,6,4,6,55,9,30,2,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
1,27,3,10,45,19,15,8,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7154
1,15,6,7,0,19,15,12,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9929
1,9,5,11,40,19,15,7,35,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8266
1,12,6,8,30,19,0,10,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10877
0,24,6,15,15,17,45,2,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,15,6,11,30,21,0,9,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13587
1,6,3,4,45,13,20,8,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13611
